"time","Graph 0",
2024-08-27T06:08:54.543Z,11001000.000000,
2024-08-27T06:08:54.601Z,11111111.000000,
2024-08-27T06:08:54.658Z,11011000.000000,
2024-08-27T06:08:54.715Z,11011100.000000,
2024-08-27T06:08:54.772Z,11101100.000000,
2024-08-27T06:08:54.825Z,11101000.000000,
2024-08-27T06:08:54.879Z,11101100.000000,
2024-08-27T06:08:54.932Z,11111111.000000,
2024-08-27T06:08:54.989Z,11010000.000000,
2024-08-27T06:08:55.043Z,11010000.000000,
2024-08-27T06:08:55.101Z,11010000.000000,
2024-08-27T06:08:55.158Z,11010111.000000,
2024-08-27T06:08:55.215Z,11100100.000000,
2024-08-27T06:08:55.276Z,11100000.000000,
2024-08-27T06:08:55.343Z,11100000.000000,
2024-08-27T06:08:55.403Z,11111111.000000,
2024-08-27T06:08:55.464Z,11110000.000000,
2024-08-27T06:08:55.527Z,11110000.000000,
2024-08-27T06:08:55.593Z,11111111.000000,
2024-08-27T06:08:55.661Z,1101000.000000,
2024-08-27T06:08:55.726Z,1101000.000000,
2024-08-27T06:08:55.796Z,1101100.000000,
2024-08-27T06:08:55.880Z,1111100.000000,
2024-08-27T06:08:55.958Z,1111000.000000,
2024-08-27T06:08:56.026Z,1111100.000000,
2024-08-27T06:08:56.091Z,10001000.000000,
2024-08-27T06:08:56.152Z,10001000.000000,
2024-08-27T06:08:56.209Z,10011100.000000,
2024-08-27T06:08:56.268Z,10011000.000000,
2024-08-27T06:08:56.328Z,10011100.000000,
2024-08-27T06:08:56.384Z,10101100.000000,
2024-08-27T06:08:56.442Z,10101000.000000,
2024-08-27T06:08:56.498Z,10101100.000000,
2024-08-27T06:08:56.557Z,11111111.000000,
2024-08-27T06:08:56.616Z,10111100.000000,
2024-08-27T06:08:56.676Z,10111000.000000,
2024-08-27T06:08:56.737Z,10111100.000000,
2024-08-27T06:08:56.797Z,11001000.000000,
2024-08-27T06:08:56.856Z,11001100.000000,
2024-08-27T06:08:56.918Z,11011100.000000,
2024-08-27T06:08:56.979Z,11011000.000000,
2024-08-27T06:08:57.039Z,11111111.000000,
2024-08-27T06:08:57.100Z,11101000.000000,
2024-08-27T06:08:57.158Z,11101100.000000,
2024-08-27T06:08:57.212Z,11010100.000000,
2024-08-27T06:08:57.267Z,11010000.000000,
2024-08-27T06:08:57.324Z,11010100.000000,
2024-08-27T06:08:57.378Z,11100110.000000,
2024-08-27T06:08:57.432Z,11100000.000000,
2024-08-27T06:08:57.486Z,11100100.000000,
2024-08-27T06:08:57.541Z,11110000.000000,
2024-08-27T06:08:57.596Z,11110000.000000,
2024-08-27T06:08:57.650Z,11111111.000000,
2024-08-27T06:08:57.705Z,1101000.000000,
2024-08-27T06:08:57.762Z,1101000.000000,
2024-08-27T06:08:57.820Z,11111111.000000,
2024-08-27T06:08:57.880Z,1111000.000000,
2024-08-27T06:08:57.940Z,1111000.000000,
2024-08-27T06:08:58.004Z,1111111.000000,
2024-08-27T06:08:58.061Z,10001100.000000,
2024-08-27T06:08:58.116Z,10001000.000000,
2024-08-27T06:08:58.171Z,10001100.000000,
2024-08-27T06:08:58.229Z,10011000.000000,
2024-08-27T06:08:58.284Z,10011000.000000,
2024-08-27T06:08:58.341Z,10101111.000000,
2024-08-27T06:08:58.397Z,10101000.000000,
2024-08-27T06:08:58.452Z,10101100.000000,
2024-08-27T06:08:58.508Z,11111111.000000,
2024-08-27T06:08:58.564Z,10111000.000000,
2024-08-27T06:08:58.620Z,10111000.000000,
2024-08-27T06:08:58.677Z,10111100.000000,
2024-08-27T06:08:58.734Z,11111111.000000,
2024-08-27T06:08:58.790Z,11001100.000000,
2024-08-27T06:08:58.845Z,11001000.000000,
2024-08-27T06:08:58.907Z,11001100.000000,
2024-08-27T06:08:58.966Z,11011100.000000,
2024-08-27T06:08:59.021Z,11011000.000000,
2024-08-27T06:08:59.076Z,11101100.000000,
2024-08-27T06:08:59.129Z,11101000.000000,
2024-08-27T06:08:59.182Z,11111111.000000,
2024-08-27T06:08:59.239Z,11010000.000000,
2024-08-27T06:08:59.293Z,11010000.000000,
2024-08-27T06:08:59.348Z,11111111.000000,
2024-08-27T06:08:59.402Z,11100000.000000,
2024-08-27T06:08:59.456Z,11100000.000000,
2024-08-27T06:08:59.511Z,11100100.000000,
2024-08-27T06:08:59.564Z,11110100.000000,
2024-08-27T06:08:59.616Z,11110000.000000,
2024-08-27T06:08:59.671Z,11110100.000000,
2024-08-27T06:08:59.724Z,1101100.000000,
2024-08-27T06:08:59.780Z,1101000.000000,
2024-08-27T06:08:59.833Z,1101100.000000,
2024-08-27T06:08:59.888Z,1111100.000000,
2024-08-27T06:08:59.943Z,1111000.000000,
2024-08-27T06:08:00.002Z,1111100.000000,
2024-08-27T06:08:00.077Z,11111111.000000,
2024-08-27T06:08:00.145Z,10001000.000000,
2024-08-27T06:08:00.212Z,10001000.000000,
2024-08-27T06:08:00.277Z,10001110.000000,
2024-08-27T06:08:00.334Z,10011100.000000,
2024-08-27T06:08:00.391Z,10011000.000000,
2024-08-27T06:08:00.447Z,10101100.000000,
2024-08-27T06:08:00.502Z,10101000.000000,
2024-08-27T06:08:00.557Z,11111111.000000,
2024-08-27T06:08:00.611Z,10111000.000000,
2024-08-27T06:08:00.664Z,10111000.000000,
2024-08-27T06:08:00.719Z,11111111.000000,
2024-08-27T06:08:00.778Z,11001000.000000,
2024-08-27T06:08:00.832Z,11001000.000000,
2024-08-27T06:08:00.889Z,11001100.000000,
2024-08-27T06:08:00.948Z,11111111.000000,
2024-08-27T06:08:01.004Z,11011100.000000,
2024-08-27T06:08:01.060Z,11011000.000000,
2024-08-27T06:08:01.119Z,11011000.000000,
2024-08-27T06:08:01.177Z,11101000.000000,
2024-08-27T06:08:01.237Z,11101100.000000,
2024-08-27T06:08:01.295Z,11010000.000000,
2024-08-27T06:08:01.355Z,11100100.000000,
2024-08-27T06:08:01.414Z,11100000.000000,
2024-08-27T06:08:01.472Z,11110000.000000,
2024-08-27T06:08:01.532Z,11110100.000000,
2024-08-27T06:08:01.591Z,1101000.000000,
2024-08-27T06:08:01.648Z,1101100.000000,
2024-08-27T06:08:01.708Z,1111000.000000,
2024-08-27T06:08:01.771Z,1111100.000000,
2024-08-27T06:08:01.832Z,10001000.000000,
2024-08-27T06:08:01.893Z,10001000.000000,
2024-08-27T06:08:01.951Z,10011000.000000,
2024-08-27T06:08:02.009Z,10011100.000000,
2024-08-27T06:08:02.065Z,10101000.000000,
2024-08-27T06:08:02.121Z,10101100.000000,
2024-08-27T06:08:02.177Z,10111000.000000,
2024-08-27T06:08:02.239Z,10111100.000000,
2024-08-27T06:08:02.299Z,11001000.000000,
2024-08-27T06:08:02.366Z,11001100.000000,
2024-08-27T06:08:02.424Z,11011000.000000,
2024-08-27T06:08:02.481Z,11011000.000000,
2024-08-27T06:08:02.540Z,11111111.000000,
2024-08-27T06:08:02.597Z,11101000.000000,
2024-08-27T06:08:02.656Z,11010000.000000,
2024-08-27T06:08:02.714Z,11111111.000000,
2024-08-27T06:08:02.771Z,11100000.000000,
2024-08-27T06:08:02.827Z,11110000.000000,
2024-08-27T06:08:02.883Z,1101100.000000,
2024-08-27T06:08:02.940Z,1101000.000000,
2024-08-27T06:08:03.006Z,1111000.000000,
2024-08-27T06:08:03.067Z,11111111.000000,
2024-08-27T06:08:03.126Z,10001000.000000,
2024-08-27T06:08:03.183Z,10011000.000000,
2024-08-27T06:08:03.249Z,10011100.000000,
2024-08-27T06:08:03.317Z,10101000.000000,
2024-08-27T06:08:03.384Z,11111111.000000,
2024-08-27T06:08:03.449Z,10111000.000000,
2024-08-27T06:08:03.513Z,11001100.000000,
2024-08-27T06:08:03.570Z,11001100.000000,
2024-08-27T06:08:03.623Z,11011000.000000,
2024-08-27T06:08:03.675Z,11011100.000000,
2024-08-27T06:08:03.730Z,11101000.000000,
2024-08-27T06:08:03.782Z,11101100.000000,
2024-08-27T06:08:03.835Z,11010100.000000,
2024-08-27T06:08:03.888Z,11010000.000000,
2024-08-27T06:08:03.941Z,11111111.000000,
2024-08-27T06:08:03.998Z,11100000.000000,
2024-08-27T06:08:04.053Z,11100100.000000,
2024-08-27T06:08:04.106Z,11110100.000000,
2024-08-27T06:08:04.157Z,11110000.000000,
2024-08-27T06:08:04.211Z,11110100.000000,
2024-08-27T06:08:04.265Z,1101100.000000,
2024-08-27T06:08:04.318Z,1101000.000000,
2024-08-27T06:08:04.370Z,1111110.000000,
2024-08-27T06:08:04.422Z,1111000.000000,
2024-08-27T06:08:04.474Z,11111111.000000,
2024-08-27T06:08:04.526Z,10001000.000000,
2024-08-27T06:08:04.578Z,10001111.000000,
2024-08-27T06:08:04.629Z,10011000.000000,
2024-08-27T06:08:04.680Z,10011100.000000,
2024-08-27T06:08:04.732Z,10101100.000000,
2024-08-27T06:08:04.783Z,10101000.000000,
2024-08-27T06:08:04.834Z,11111111.000000,
2024-08-27T06:08:04.887Z,10111000.000000,
2024-08-27T06:08:04.938Z,10111100.000000,
2024-08-27T06:08:04.990Z,11001100.000000,
2024-08-27T06:08:05.040Z,11001000.000000,
2024-08-27T06:08:05.091Z,11001000.000000,
2024-08-27T06:08:05.143Z,11011100.000000,
2024-08-27T06:08:05.193Z,11011000.000000,
2024-08-27T06:08:05.243Z,11011110.000000,
2024-08-27T06:08:05.294Z,11101000.000000,
2024-08-27T06:08:05.345Z,11101000.000000,
2024-08-27T06:08:05.397Z,11111111.000000,
2024-08-27T06:08:05.450Z,11010000.000000,
2024-08-27T06:08:05.503Z,11010000.000000,
2024-08-27T06:08:05.558Z,11111111.000000,
2024-08-27T06:08:05.614Z,11100000.000000,
2024-08-27T06:08:05.675Z,11100000.000000,
2024-08-27T06:08:05.733Z,11100110.000000,
2024-08-27T06:08:05.785Z,11110100.000000,
2024-08-27T06:08:05.838Z,11110000.000000,
2024-08-27T06:08:05.895Z,11110000.000000,
2024-08-27T06:08:05.959Z,11111111.000000,
2024-08-27T06:08:06.017Z,1101100.000000,
2024-08-27T06:08:06.078Z,1101000.000000,
2024-08-27T06:08:06.139Z,1101000.000000,
